language,algorithm,size,run,joules,checksum
java,hash_table,large,1,0.046786799945402885,64999850000
java,hash_table,large,2,0.046862999047152694,64999850000
java,hash_table,large,3,0.09585960103431716,64999850000
java,hash_table,large,4,0.07531099980697036,64999850000
java,hash_table,large,5,0.13951712080743164,64999850000
java,hash_table,large,6,0.1763877591700293,64999850000
java,hash_table,large,7,0.04554220081772655,64999850000
java,hash_table,large,8,0.05575300020864233,64999850000
java,hash_table,large,9,0.0765200401423499,64999850000
java,hash_table,large,10,0.04401819956256076,64999850000
java,hash_table,large,11,0.048351440031547094,64999850000
java,hash_table,large,12,0.04706620059441775,64999850000
java,hash_table,large,13,0.04452218044316396,64999850000
java,hash_table,large,14,0.07320672025671228,64999850000
java,hash_table,large,15,0.059759840503102166,64999850000
java,hash_table,large,16,0.048822799866320564,64999850000
java,hash_table,large,17,0.04356037978432141,64999850000
java,hash_table,large,18,0.04142151949345134,64999850000
java,hash_table,large,19,0.04050093914847821,64999850000
java,hash_table,large,20,0.06405129985651001,64999850000
java,hash_table,large,21,0.05414476040168665,64999850000
java,hash_table,large,22,0.03959868027595803,64999850000
java,hash_table,large,23,0.06600238005048595,64999850000
java,hash_table,large,24,0.05241810058359988,64999850000
java,hash_table,large,25,0.047586199780926104,64999850000
java,hash_table,large,26,0.04434813911793753,64999850000
java,hash_table,large,27,0.06382039998425171,64999850000
java,hash_table,large,28,0.05931699916254729,64999850000
java,hash_table,large,29,0.063746799423825,64999850000
java,hash_table,large,30,0.04841499915346503,64999850000
java,hash_table,large,31,0.04160239949123934,64999850000
java,hash_table,large,32,0.05906859994865954,64999850000
java,hash_table,large,33,0.04818960011471063,64999850000
java,hash_table,large,34,0.05197999952360988,64999850000
java,hash_table,large,35,0.04842879925854504,64999850000
java,hash_table,large,36,0.040401799720712006,64999850000
java,hash_table,large,37,0.06486919993767515,64999850000
java,hash_table,large,38,0.06842960027279332,64999850000
java,hash_table,large,39,0.05565999943064526,64999850000
java,hash_table,large,40,0.042343001114204526,64999850000
java,hash_table,large,41,0.04715050081722439,64999850000
java,hash_table,large,42,0.03216732051223517,64999850000
java,hash_table,large,43,0.04258567977230996,64999850000
java,hash_table,large,44,0.03958831907366403,64999850000
java,hash_table,large,45,0.03372392077581026,64999850000
java,hash_table,large,46,0.04265083921491169,64999850000
java,hash_table,large,47,0.03145418034982868,64999850000
java,hash_table,large,48,0.03521897951723077,64999850000
java,hash_table,large,49,0.06383870040881448,64999850000
java,hash_table,large,50,0.047490779194049544,64999850000
java,hash_table,mid,1,0.03579456073930487,649985000
java,hash_table,mid,2,0.01621036016731523,649985000
java,hash_table,mid,3,0.010559539281530306,649985000
java,hash_table,mid,4,0.011182179808383808,649985000
java,hash_table,mid,5,0.013444680179236458,649985000
java,hash_table,mid,6,0.018885539466282353,649985000
java,hash_table,mid,7,0.016080040228553118,649985000
java,hash_table,mid,8,0.010867239517392591,649985000
java,hash_table,mid,9,0.01023735998896882,649985000
java,hash_table,mid,10,0.010729680577060209,649985000
java,hash_table,mid,11,0.01858870036667213,649985000
java,hash_table,mid,12,0.012876785513071807,649985000
java,hash_table,mid,13,0.01098860036872793,649985000
java,hash_table,mid,14,0.015423519667820074,649985000
java,hash_table,mid,15,0.01607822986552492,649985000
java,hash_table,mid,16,0.01797984998265747,649985000
java,hash_table,mid,17,0.009567320079077036,649985000
java,hash_table,mid,18,0.008297379984287544,649985000
java,hash_table,mid,19,0.020292720358702353,649985000
java,hash_table,mid,20,0.01008714020717889,649985000
